bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,tags
19614,What-Life-Was-Like-In-the-Age-of-Chivalry:-Medieval-Europe--AD-800-1500-(What-Life-Was-Like),Denise-Dersin,3.77,0783554516,9780783554518,eng,168,126,12,5/24/1999,Time-Life-Medical,19614 what-life-was-like-in-the-age-of-chivalry:-medieval-europe--ad-800-1500-(what-life-was-like) denise-dersin 3.77 0783554516 9780783554518 eng 168 126 12 5/24/1999 time-life-medical
19615,What-Life-Was-Like-on-the-Banks-of-the-Nile:-Egypt--3050-30-BC,Denise-Dersin,4.0,0809493780,9780809493784,eng,192,199,17,5/24/1999,Time-Life-Books,19615 what-life-was-like-on-the-banks-of-the-nile:-egypt--3050-30-bc denise-dersin 4.0 0809493780 9780809493784 eng 192 199 17 5/24/1999 time-life-books
19617,What-Life-Was-Like-at-the-Rebirth-of-Genius:-Renaissance-Italy--AD-1400-1550-(What-Life-Was-Like),Richard-Stapleford/Time-Life-Books,4.0,0783554613,9780783554617,eng,168,41,3,9/1/1999,Time-Life-Medical,19617 what-life-was-like-at-the-rebirth-of-genius:-renaissance-italy--ad-1400-1550-(what-life-was-like) richard-stapleford/time-life-books 4.0 0783554613 9780783554617 eng 168 41 3 9/1/1999 time-life-medical
19618,What-Life-Was-Like-Among-Druids-and-High-Kings:-Celtic-Ireland--AD-400-1200-(What-Life-Was-Like),Robin-Chapman-Stacey,3.64,0783554559,9780783554556,eng,144,123,13,5/24/1999,Time-Life-Medical,19618 what-life-was-like-among-druids-and-high-kings:-celtic-ireland--ad-400-1200-(what-life-was-like) robin-chapman-stacey 3.64 0783554559 9780783554556 eng 144 123 13 5/24/1999 time-life-medical
19619,What-Life-Was-Like-Amid-Splendor-and-Intrigue:-Byzantine-Empire--AD-330-1453,Ellen-Anker/Denise-Dersin,3.68,0783554575,9780783554570,eng,144,49,2,5/24/1999,Time-Life-Medical,19619 what-life-was-like-amid-splendor-and-intrigue:-byzantine-empire--ad-330-1453 ellen-anker/denise-dersin 3.68 0783554575 9780783554570 eng 144 49 2 5/24/1999 time-life-medical
19620,What-Life-Was-Like-in-the-Time-of-War-and-Peace:-Imperial-Russia--AD-1696-1917-(What-Life-Was-Like),Time-Life-Books,3.75,0783554591,9780783554594,eng,144,47,7,9/1/1999,Time-Life-Medical,19620 what-life-was-like-in-the-time-of-war-and-peace:-imperial-russia--ad-1696-1917-(what-life-was-like) time-life-books 3.75 0783554591 9780783554594 eng 144 47 7 9/1/1999 time-life-medical
19621,What-Life-Was-Like-in-the-Jewel-in-the-Crown:-British-India--AD-1600-1905,Time-Life-Books,3.66,0783554605,34406054602,eng,168,44,4,9/1/1999,Time-Life-Medical,19621 what-life-was-like-in-the-jewel-in-the-crown:-british-india--ad-1600-1905 time-life-books 3.66 0783554605 34406054602 eng 168 44 4 9/1/1999 time-life-medical
19631,Birds-of-America,Lorrie-Moore,4.11,0312241224,9780312241223,eng,291,12321,951,9/23/1999,Picador-USA,19631 birds-of-america lorrie-moore 4.11 0312241224 9780312241223 eng 291 12321 951 9/23/1999 picador-usa
19633,Self-Help,Lorrie-Moore,4.2,0571145345,9780571145348,eng,176,78,9,1/10/1998,Faber-&-Faber,19633 self-help lorrie-moore 4.2 0571145345 9780571145348 eng 176 78 9 1/10/1998 faber-&-faber
19634,Who-Will-Run-the-Frog-Hospital?,Lorrie-Moore,3.79,1400033829,9781400033829,eng,160,6419,628,4/13/2004,Vintage,19634 who-will-run-the-frog-hospital? lorrie-moore 3.79 1400033829 9781400033829 eng 160 6419 628 4/13/2004 vintage
19661,Family-Matters,Rohinton-Mistry,4.02,037570342X,9780375703423,eng,500,19200,785,11/18/2003,Vintage,19661 family-matters rohinton-mistry 4.02 037570342x 9780375703423 eng 500 19200 785 11/18/2003 vintage
19662,Tales-from-Firozsha-Baag-[Jan-01--2002]-Mistry--Rohinton,Rohinton-Mistry,3.94,0571218857,9780571218851,eng,250,83,17,1/1/2002,Faber-and-Faber-&-Penguin-India,19662 tales-from-firozsha-baag-[jan-01--2002]-mistry--rohinton rohinton-mistry 3.94 0571218857 9780571218851 eng 250 83 17 1/1/2002 faber-and-faber-&-penguin-india
19668,Without-Remorse-(John-Clark--#1;-Jack-Ryan-Universe-Publication-Order-#6),Tom-Clancy,4.18,0425143325,9780425143322,eng,750,53936,1004,8/1/1994,Berkley-Books,19668 without-remorse-(john-clark--#1;-jack-ryan-universe-publication-order-#6) tom-clancy 4.18 0425143325 9780425143322 eng 750 53936 1004 8/1/1994 berkley-books
19669,Clave-Red-Rabbit-(Jack-Ryan--#2),Tom-Clancy/Enric-Tremps,3.67,8408065068,9788408065067,spa,720,8,0,2/1/2006,Planeta-Publishing,19669 clave-red-rabbit-(jack-ryan--#2) tom-clancy/enric-tremps 3.67 8408065068 9788408065067 spa 720 8 0 2/1/2006 planeta-publishing
19670,Debt-of-Honor-(Jack-Ryan--#7),Tom-Clancy,4.05,0425147584,9780425147580,eng,990,39521,469,8/1/1995,Berkley-Books,19670 debt-of-honor-(jack-ryan--#7) tom-clancy 4.05 0425147584 9780425147580 eng 990 39521 469 8/1/1995 berkley-books
19671,The-Archimedes-Effect-(Tom-Clancy's-Net-Force--#10),Steve-Perry/Larry-Segriff/Tom-Clancy/Steve-Pieczenik,3.98,0425204243,9780425204245,eng,336,1276,12,2/7/2006,Berkley,19671 the-archimedes-effect-(tom-clancy's-net-force--#10) steve-perry/larry-segriff/tom-clancy/steve-pieczenik 3.98 0425204243 9780425204245 eng 336 1276 12 2/7/2006 berkley
19672,Hidden-Agendas-(Tom-Clancy's-Net-Force--#2),Steve-Perry/Tom-Clancy/Steve-Pieczenik,3.76,0425171396,9780425171394,eng,366,4138,39,10/28/1999,Berkley,19672 hidden-agendas-(tom-clancy's-net-force--#2) steve-perry/tom-clancy/steve-pieczenik 3.76 0425171396 9780425171394 eng 366 4138 39 10/28/1999 berkley
19673,Marine:-A-Guided-Tour-of-a-Marine-Expeditionary-Unit-(Guided-Tour),Tom-Clancy,3.83,0425154548,9780425154540,eng,336,646,11,11/1/1996,Berkley,19673 marine:-a-guided-tour-of-a-marine-expeditionary-unit-(guided-tour) tom-clancy 3.83 0425154548 9780425154540 eng 336 646 11 11/1/1996 berkley
19674,The-Teeth-of-the-Tiger-(Jack-Ryan-Universe--#12),Tom-Clancy,3.64,0141004924,9780141004921,eng,625,18128,467,8/26/2004,Penguin-Books-Ltd.,19674 the-teeth-of-the-tiger-(jack-ryan-universe--#12) tom-clancy 3.64 0141004924 9780141004921 eng 625 18128 467 8/26/2004 penguin-books-ltd.
19675,Executive-Orders-(Jack-Ryan--#8),Tom-Clancy,4.06,0006479758,9780006479758,eng,1273,39577,436,1/1/1998,HarperCollins,19675 executive-orders-(jack-ryan--#8) tom-clancy 4.06 0006479758 9780006479758 eng 1273 39577 436 1/1/1998 harpercollins
19676,State-of-War-(Tom-Clancy's-Net-Force--#7),Steve-Perry/Tom-Clancy/Steve-Pieczenik/Larry-Segriff,3.86,0425188132,9780425188132,eng,384,1329,24,3/4/2003,Berkley,19676 state-of-war-(tom-clancy's-net-force--#7) steve-perry/tom-clancy/steve-pieczenik/larry-segriff 3.86 0425188132 9780425188132 eng 384 1329 24 3/4/2003 berkley
19677,Every-Man-a-Tiger:-The-Gulf-War-Air-Campaign-(Commanders),Tom-Clancy/Chuck-Horner,3.75,0425207366,9780425207369,eng,640,14,2,12/6/2005,Berkley-Books,19677 every-man-a-tiger:-the-gulf-war-air-campaign-(commanders) tom-clancy/chuck-horner 3.75 0425207366 9780425207369 eng 640 14 2 12/6/2005 berkley-books
19679,Wild-Card-(Tom-Clancy's-Power-Plays--#8),Jerome-Preisler/Tom-Clancy/Martin-Greenberg,3.96,0425199118,9780425199114,eng,352,835,13,11/2/2004,Berkley,19679 wild-card-(tom-clancy's-power-plays--#8) jerome-preisler/tom-clancy/martin-greenberg 3.96 0425199118 9780425199114 eng 352 835 13 11/2/2004 berkley
19681,Carrier:-A-Guided-Tour-of-an-Aircraft-Carrier-(Guided-Tour),Tom-Clancy/Leon-A.-Edney,3.82,0425166821,9780425166826,eng,368,583,11,2/1/1999,Berkley,19681 carrier:-a-guided-tour-of-an-aircraft-carrier-(guided-tour) tom-clancy/leon-a.-edney 3.82 0425166821 9780425166826 eng 368 583 11 2/1/1999 berkley
19682,Cloak-and-Dagger-(Tom-Clancy's-Net-Force-Explorers--#17),John-Helfers/Russell-Davis/Tom-Clancy/Steve-Pieczenik,4.0,0425183033,9780425183038,eng,208,58,0,3/4/2003,Berkley,19682 cloak-and-dagger-(tom-clancy's-net-force-explorers--#17) john-helfers/russell-davis/tom-clancy/steve-pieczenik 4.0 0425183033 9780425183038 eng 208 58 0 3/4/2003 berkley
19683,Cybernation-(Tom-Clancy's-Net-Force--#6),Steve-Perry/Tom-Clancy/Steve-Pieczenik,3.76,0425182673,9780425182673,eng,368,1789,19,11/1/2001,Berkley,19683 cybernation-(tom-clancy's-net-force--#6) steve-perry/tom-clancy/steve-pieczenik 3.76 0425182673 9780425182673 eng 368 1789 19 11/1/2001 berkley
19684,Virtual-Vandals-(Tom-Clancy's-Net-Force-Explorers--#1),Diane-Duane/Tom-Clancy/Steve-Pieczenik,4.01,0425161730,9780425161739,eng,192,3414,16,2/1/1999,Berkley,19684 virtual-vandals-(tom-clancy's-net-force-explorers--#1) diane-duane/tom-clancy/steve-pieczenik 4.01 0425161730 9780425161739 eng 192 3414 16 2/1/1999 berkley
19685,Cutting-Edge-(Tom-Clancy's-Power-Plays--#6),Jerome-Preisler/Tom-Clancy/Martin-Greenberg,3.86,0425187055,9780425187050,eng,432,1218,11,11/5/2002,Berkley,19685 cutting-edge-(tom-clancy's-power-plays--#6) jerome-preisler/tom-clancy/martin-greenberg 3.86 0425187055 9780425187050 eng 432 1218 11 11/5/2002 berkley
19686,Mission-of-Honor-(Tom-Clancy's-Op-Center--#9),Jeff-Rovin/Tom-Clancy/Steve-Pieczenik,3.91,0425186709,9780425186701,eng,432,1557,25,6/4/2002,Berkley-Books,19686 mission-of-honor-(tom-clancy's-op-center--#9) jeff-rovin/tom-clancy/steve-pieczenik 3.91 0425186709 9780425186701 eng 432 1557 25 6/4/2002 berkley-books
19687,The-Bear-and-the-Dragon-(John-Clark--#3),Tom-Clancy,3.82,0425180964,9780425180969,eng,1137,21401,382,8/1/2001,Berkley-Books,19687 the-bear-and-the-dragon-(john-clark--#3) tom-clancy 3.82 0425180964 9780425180969 eng 1137 21401 382 8/1/2001 berkley-books
19688,Breaking-Point-(Tom-Clancy's-Net-Force--#4),Steve-Perry/Tom-Clancy/Steve-Pieczenik,3.7,0425176932,9780425176931,eng,368,8119,32,10/1/2000,Berkley,19688 breaking-point-(tom-clancy's-net-force--#4) steve-perry/tom-clancy/steve-pieczenik 3.7 0425176932 9780425176931 eng 368 8119 32 10/1/2000 berkley
19689,Airborne:-A-Guided-Tour-Of-An-Airborne-Task-Force,Tom-Clancy,3.77,0425157709,9780425157701,eng,326,448,5,11/1/1997,Berkley,19689 airborne:-a-guided-tour-of-an-airborne-task-force tom-clancy 3.77 0425157709 9780425157701 eng 326 448 5 11/1/1997 berkley
19707,Red-Rabbit-(Jack-Ryan--#2),Tom-Clancy,3.67,0399148701,9780399148705,eng,640,23018,514,8/26/2002,G.P.-Putnam's-Sons,19707 red-rabbit-(jack-ryan--#2) tom-clancy 3.67 0399148701 9780399148705 eng 640 23018 514 8/26/2002 g.p.-putnam's-sons
19712,John-Deere-Farm-Tractors:-A-History-of-the-John-Deere-Tractor,Randy-Leffingwell,4.22,0879387556,9780879387556,eng,192,22,1,9/1/1993,Motorbooks-International,19712 john-deere-farm-tractors:-a-history-of-the-john-deere-tractor randy-leffingwell 4.22 0879387556 9780879387556 eng 192 22 1 9/1/1993 motorbooks-international
19764,Corvette:-Fifty-Years,Randy-Leffingwell/David-Newhardt,4.06,0760320063,9780760320068,eng,384,15,1,10/23/2004,Motorbooks,19764 corvette:-fifty-years randy-leffingwell/david-newhardt 4.06 0760320063 9780760320068 eng 384 15 1 10/23/2004 motorbooks
19768,Tough-to-Tackle,Matt-Christopher/Harvey-Kidder,3.87,0316140589,9780316140584,eng,139,389,24,9/30/1987,Little--Brown-Books-for-Young-Readers,19768 tough-to-tackle matt-christopher/harvey-kidder 3.87 0316140589 9780316140584 eng 139 389 24 9/30/1987 little--brown-books-for-young-readers
19780,Complete-Guide-to-OneNote,W.-Frederick-Zimmerman/Chris-Pratley,4.25,1590592166,9781590592168,eng,412,4,0,11/17/2003,Apress,19780 complete-guide-to-onenote w.-frederick-zimmerman/chris-pratley 4.25 1590592166 9781590592168 eng 412 4 0 11/17/2003 apress
19786,The-Goon-Show--Volume-4:-My-Knees-Have-Fallen-Off!,NOT-A-BOOK,5.0,0563388692,9780563388692,eng,2,3,0,4/1/1996,BBC-Physical-Audio,19786 the-goon-show--volume-4:-my-knees-have-fallen-off! not-a-book 5.0 0563388692 9780563388692 eng 2 3 0 4/1/1996 bbc-physical-audio
19787,The-Goon-Show:-Moriarty-Where-Are-You?,NOT-A-BOOK,4.43,0563388544,9780563388548,eng,2,0,0,3/30/2005,BBC-Physical-Audio,19787 the-goon-show:-moriarty-where-are-you? not-a-book 4.43 0563388544 9780563388548 eng 2 0 0 3/30/2005 bbc-physical-audio
19788,The-Goon-Show--Volume-11:-He's-Fallen-in-the-Water!,NOT-A-BOOK,5.0,0563388323,9780563388326,eng,2,2,0,10/2/1995,BBC-Physical-Audio,19788 the-goon-show--volume-11:-he's-fallen-in-the-water! not-a-book 5.0 0563388323 9780563388326 eng 2 2 0 10/2/1995 bbc-physical-audio
19792,Power:-Die-48-Gesetze-Der-Macht,Robert-Greene/Birgit-Brandau/Hartmut-Schickert,4.18,3423362480,9783423362481,ger,536,39,4,10/1/2001,Deutscher-Taschenbuch-Verlag,19792 power:-die-48-gesetze-der-macht robert-greene/birgit-brandau/hartmut-schickert 4.18 3423362480 9783423362481 ger 536 39 4 10/1/2001 deutscher-taschenbuch-verlag
19794,The-Echo-Maker,Richard-Powers,3.38,0374146357,9780374146351,eng,451,7087,1119,10/17/2006,Farrar-Straus-Giroux,19794 the-echo-maker richard-powers 3.38 0374146357 9780374146351 eng 451 7087 1119 10/17/2006 farrar-straus-giroux
19795,Power-vs.-Force,David-R.-Hawkins,4.2,1561709336,9781561709335,en-US,341,7167,376,3/5/2002,Hay-House,19795 power-vs.-force david-r.-hawkins 4.2 1561709336 9781561709335 en-us 341 7167 376 3/5/2002 hay-house
19797,The-Power-of-Art,Simon-Schama,3.88,0061176109,9780061176104,en-US,448,15804,96,11/10/2006,Ecco,19797 the-power-of-art simon-schama 3.88 0061176109 9780061176104 en-us 448 15804 96 11/10/2006 ecco
19801,Goodbye--Darkness:-A-Memoir-of-the-Pacific-War,William-Manchester,4.18,0316501115,9780316501118,eng,401,4936,174,4/12/2002,Back-Bay-Books,19801 goodbye--darkness:-a-memoir-of-the-pacific-war william-manchester 4.18 0316501115 9780316501118 eng 401 4936 174 4/12/2002 back-bay-books
19802,A-World-Lit-Only-by-Fire:-The-Medieval-Mind-and-the-Renaissance:-Portrait-of-an-Age,William-Manchester,3.85,0316545562,9780316545563,eng,322,9807,745,6/1/1993,Back-Bay-Books,19802 a-world-lit-only-by-fire:-the-medieval-mind-and-the-renaissance:-portrait-of-an-age william-manchester 3.85 0316545562 9780316545563 eng 322 9807 745 6/1/1993 back-bay-books
19803,The-Last-Lion-2:-Winston-Spencer-Churchill:-Alone--1932-40,William-Manchester,4.48,0316545120,9780316545129,eng,756,240,27,10/28/1988,Little--Brown-&-Company,19803 the-last-lion-2:-winston-spencer-churchill:-alone--1932-40 william-manchester 4.48 0316545120 9780316545129 eng 756 240 27 10/28/1988 little--brown-&-company
19807,The-Glory-and-the-Dream:-A-Narrative-History-of-America-1932-72,William-Manchester,4.43,0553345893,9780553345896,eng,1397,1429,115,7/1/1984,Little--Brown-&-Company-(Boston/Toronto),19807 the-glory-and-the-dream:-a-narrative-history-of-america-1932-72 william-manchester 4.43 0553345893 9780553345896 eng 1397 1429 115 7/1/1984 little--brown-&-company-(boston/toronto)
19808,The-Last-Lion:-Winston-Spencer-Churchill:-Visions-of-Glory--1874-1932,William-Manchester,4.42,0316545031,9780316545037,en-US,992,335,38,5/30/1983,Little--Brown-&-Company,19808 the-last-lion:-winston-spencer-churchill:-visions-of-glory--1874-1932 william-manchester 4.42 0316545031 9780316545037 en-us 992 335 38 5/30/1983 little--brown-&-company
19809,The-Last-Lion:-Winston-Spencer-Churchill:-Visions-of-Glory-1874-1932,William-Manchester,4.42,0385313489,9780385313483,eng,992,9659,467,4/1/1984,Delta,19809 the-last-lion:-winston-spencer-churchill:-visions-of-glory-1874-1932 william-manchester 4.42 0385313489 9780385313483 eng 992 9659 467 4/1/1984 delta
19818,Moon-Flash-(Kyreol--#1-2),Patricia-A.-McKillip,3.74,0142403016,9780142403013,eng,304,348,13,3/17/2005,Firebird,19818 moon-flash-(kyreol--#1-2) patricia-a.-mckillip 3.74 0142403016 9780142403013 eng 304 348 13 3/17/2005 firebird
19819,Harrowing-the-Dragon,Patricia-A.-McKillip,3.94,0441014437,9780441014439,eng,308,1602,86,11/7/2006,Ace-Books,19819 harrowing-the-dragon patricia-a.-mckillip 3.94 0441014437 9780441014439 eng 308 1602 86 11/7/2006 ace-books
19820,Cygnet-(Cygnet--#1-2),Patricia-A.-McKillip,4.07,0441014836,9780441014835,en-US,406,543,35,3/6/2007,Ace-Books,19820 cygnet-(cygnet--#1-2) patricia-a.-mckillip 4.07 0441014836 9780441014835 en-us 406 543 35 3/6/2007 ace-books
19822,Solstice-Wood-(Winter-Rose--#2),Patricia-A.-McKillip,3.76,0441014658,9780441014651,eng,278,1715,141,1/2/2007,Ace-Books,19822 solstice-wood-(winter-rose--#2) patricia-a.-mckillip 3.76 0441014658 9780441014651 eng 278 1715 141 1/2/2007 ace-books
19823,Od-Magic,Patricia-A.-McKillip,3.98,0441013341,9780441013340,eng,315,3140,265,6/6/2006,Ace-Books,19823 od-magic patricia-a.-mckillip 3.98 0441013341 9780441013340 eng 315 3140 265 6/6/2006 ace-books
19844,25-Ways-to-Win-with-People:-How-to-Make-Others-Feel-Like-a-Million-Bucks,John-C.-Maxwell/Les-Parrott-III,4.11,0785260943,9780785260943,eng,208,1710,114,6/5/2005,HarperCollins-Leadership,19844 25-ways-to-win-with-people:-how-to-make-others-feel-like-a-million-bucks john-c.-maxwell/les-parrott-iii 4.11 0785260943 9780785260943 eng 208 1710 114 6/5/2005 harpercollins-leadership
19847,Winning-with-People-Workbook,John-C.-Maxwell,4.22,0785260900,9780785260905,eng,256,8,1,9/10/2005,HarperCollins-Leadership,19847 winning-with-people-workbook john-c.-maxwell 4.22 0785260900 9780785260905 eng 256 8 1 9/10/2005 harpercollins-leadership
19858,Thornhold-(The-Harpers--#16;-Songs-&-Swords--#4),Elaine-Cunningham,3.67,078691808X,9780786918089,eng,384,1023,9,12/27/2011,Wizards-of-the-Coast,19858 thornhold-(the-harpers--#16;-songs-&-swords--#4) elaine-cunningham 3.67 078691808x 9780786918089 eng 384 1023 9 12/27/2011 wizards-of-the-coast
19859,The-Best-of-the-Realms:-The-Stories-of-Elaine-Cunningham-(Forgotten-Realms:-The-Best-of-the-Realms--#3),Elaine-Cunningham,3.98,0786942886,9780786942886,en-GB,345,164,6,5/8/2007,Wizards-of-the-Coast,19859 the-best-of-the-realms:-the-stories-of-elaine-cunningham-(forgotten-realms:-the-best-of-the-realms--#3) elaine-cunningham 3.98 0786942886 9780786942886 en-gb 345 164 6 5/8/2007 wizards-of-the-coast
19885,Changeling-Storytellers-Guide,Mark--Hunter/Ian-Lemke,3.36,1565047087,9781565047082,eng,139,28,0,8/1/1998,White-Wolf-Games-Studio,19885 changeling-storytellers-guide mark--hunter/ian-lemke 3.36 1565047087 9781565047082 eng 139 28 0 8/1/1998 white-wolf-games-studio
19888,The-Blood-Wood-(Earthdawn-6113),FASA-Corporation/Ian-Lemke/Louis-J.-Prosperi,3.71,1555603130,9781555603137,eng,152,31,1,6/1/1997,FASA-Corporation,19888 the-blood-wood-(earthdawn-6113) fasa-corporation/ian-lemke/louis-j.-prosperi 3.71 1555603130 9781555603137 eng 152 31 1 6/1/1997 fasa-corporation
19894,Basin-and-Range,John-McPhee,4.19,0374516901,9780374516901,eng,240,2781,178,4/1/1982,Farrar--Straus-and-Giroux,19894 basin-and-range john-mcphee 4.19 0374516901 9780374516901 eng 240 2781 178 4/1/1982 farrar--straus-and-giroux
19897,The-Deltoid-Pumpkin-Seed,John-McPhee,3.95,0374516359,9780374516352,eng,192,380,18,9/1/1992,Farrar--Straus-and-Giroux,19897 the-deltoid-pumpkin-seed john-mcphee 3.95 0374516359 9780374516352 eng 192 380 18 9/1/1992 farrar--straus-and-giroux
19898,Assembling-California,John-McPhee,4.17,0374523932,9780374523930,eng,294,1595,120,2/1/1994,Farrar--Straus-and-Giroux,19898 assembling-california john-mcphee 4.17 0374523932 9780374523930 eng 294 1595 120 2/1/1994 farrar--straus-and-giroux
19903,Qué-Se-Puede-Esperar-Cuando-Se-Está-Esperando,Heidi-Murkoff/Arlene-Eisenberg,3.77,076113686X,9780761136866,spa,624,27,2,1/31/2006,Workman-Publishing-Company,19903 qué-se-puede-esperar-cuando-se-está-esperando heidi-murkoff/arlene-eisenberg 3.77 076113686x 9780761136866 spa 624 27 2 1/31/2006 workman-publishing-company
19908,Master-of-Swords-(Mageverse-#4),Angela-Knight,4.2,0425209210,9780425209219,eng,294,2801,45,10/3/2006,Berkley-Sensation,19908 master-of-swords-(mageverse-#4) angela-knight 4.2 0425209210 9780425209219 eng 294 2801 45 10/3/2006 berkley-sensation
19909,Master-of-the-Night-(Mageverse-#1),Angela-Knight,3.88,0425198804,9780425198803,eng,296,4637,125,10/5/2004,Berkley-Sensation,19909 master-of-the-night-(mageverse-#1) angela-knight 3.88 0425198804 9780425198803 eng 296 4637 125 10/5/2004 berkley-sensation
19910,Master-of-Wolves-(Mageverse--#3),Angela-Knight,4.17,0425207439,9780425207437,eng,294,3798,56,4/4/2006,Berkley,19910 master-of-wolves-(mageverse--#3) angela-knight 4.17 0425207439 9780425207437 eng 294 3798 56 4/4/2006 berkley
19911,Captive-Dreams,Angela-Knight/Diane-Whiteside,3.91,0425207757,9780425207758,en-US,336,1354,60,9/5/2006,Berkley-Trade,19911 captive-dreams angela-knight/diane-whiteside 3.91 0425207757 9780425207758 en-us 336 1354 60 9/5/2006 berkley-trade
19912,Master-of-Dragons-(Mageverse-#5),Angela-Knight,4.22,0425214249,9780425214244,eng,293,3190,56,6/5/2007,Berkley-Sensation,19912 master-of-dragons-(mageverse-#5) angela-knight 4.22 0425214249 9780425214244 eng 293 3190 56 6/5/2007 berkley-sensation
19913,Master-of-the-Moon-(Mageverse-#2),Angela-Knight,4.14,0425203573,9780425203576,eng,336,2882,56,5/3/2005,Berkley-Sensation,19913 master-of-the-moon-(mageverse-#2) angela-knight 4.14 0425203573 9780425203576 eng 336 2882 56 5/3/2005 berkley-sensation
19914,Jane's-Warlord-(Warlord-#1),Angela-Knight,3.97,0425196844,9780425196847,eng,320,2552,94,6/1/2004,Berkley-Sensation,19914 jane's-warlord-(warlord-#1) angela-knight 3.97 0425196844 9780425196847 eng 320 2552 94 6/1/2004 berkley-sensation
19916,Over-The-Moon-(Mageverse-#3.5),Angela-Knight/MaryJanice-Davidson/Virginia-Kantra/Sunny,3.9,0425213439,9780425213438,eng,330,3681,92,1/2/2007,Berkley-Sensation,19916 over-the-moon-(mageverse-#3.5) angela-knight/maryjanice-davidson/virginia-kantra/sunny 3.9 0425213439 9780425213438 eng 330 3681 92 1/2/2007 berkley-sensation
19949,Mr.-and-Mistress-(Dynasties:-The-Elliotts-#5),Heidi-Betts,3.37,0373767234,9780373767236,eng,185,191,16,5/9/2006,Silhouette,19949 mr.-and-mistress-(dynasties:-the-elliotts-#5) heidi-betts 3.37 0373767234 9780373767236 eng 185 191 16 5/9/2006 silhouette
